ALPHA_H;BETA;D_AGAP;R_ST_OUT;DX;F_ROT_X;F_ROT_Y;F_ROT_Z;F_ST_X;F_ST_Y;F_ST_Z
1.8;0.4;2.0;7.5;0.5;0.9459869940449293;-0.002572984417541604;0.03515200394554798;-0.9338408490782452;-0.002442901992319773;-0.003068199795650345
2.0;0.4;2.0;7.5;0.5;0.8927438968455937;5.821723678266413E-4;0.02012381915088471;-0.8911435163659313;-0.002341710516114426;-0.001261214608669259
1.4;0.5;2.0;7.5;0.5;1.320613675190318;0.02218932661145069;-0.03453168560072038;-1.317822653629627;-0.009191161799121704;-9.974202772512846E-4
1.6;0.5;2.0;7.5;0.5;1.263166292789754;-0.01773810715416645;-2.190575295913239E-4;-1.251003894169573;-0.007879355711360867;-0.001776756320481705
1.8;0.5;2.0;7.5;0.5;1.18360904477869;0.02029825119031031;0.009952087409093716;-1.183017215882493;-0.007169668773476601;0.001714028125303412
2.0;0.5;2.0;7.5;0.5;1.12274294518404;0.005691004601321825;-0.01116531192165735;-1.127956679527175;6.213624776011274E-4;-0.002523101221769949
1.4;0.1;2.5;7.5;0.5;0.05424590356678929;-0.03571273656856613;2.443494148605388E-4;-0.05578943803361116;0.001804342662157028;0.001568398631716364
1.6;0.1;2.5;7.5;0.5;0.07167415613565642;-0.01697208734178969;0.01396376719659561;-0.05368168445037094;-0.001250190041168158;0.003023329503053074
1.8;0.1;2.5;7.5;0.5;0.06252451908779086;-0.02533241475089137;0.0323525539691503;-0.05371501341977207;0.00219943483040186;-0.002316217058844456
2.0;0.1;2.5;7.5;0.5;0.0509556713144998;0.01438585837762909;0.01963797830171381;-0.05141517728779881;6.580219600558538E-4;0.001890543535439766
1.4;0.2;2.5;7.5;0.5;0.2158187788331472;0.002695116879920708;-0.005625049769744834;-0.2090341956076412;-0.001872044253879272;0.001008151620485604
1.6;0.2;2.5;7.5;0.5;0.2005188435693931;0.003972658513523023;-0.01453272282406904;-0.2022413451889495;-2.141966490527229E-5;-0.003511250619209155
1.8;0.2;2.5;7.5;0.5;0.201589155380974;-0.001155468570158531;-0.01421964238646821;-0.195522326216029;-7.774273179988559E-4;0.002147492575537953
2.0;0.2;2.5;7.5;0.5;0.1886840338541288;9.312118471824029E-4;0.02949606978561436;-0.1896044363312946;-8.131661806489556E-4;-0.001397276168170724
1.4;0.3;2.5;7.5;0.5;0.3878099708864907;-0.01117351543939574;0.01499621404981214;-0.3900109642593072;-0.002511779307181797;0.001158270011138755
1.6;0.3;2.5;7.5;0.5;0.3841091508110311;-0.003797460300110918;0.02479878235510065;-0.3744636351989739;0.001792214121270329;-3.518666426839858E-4
1.8;0.3;2.5;7.5;0.5;0.3603160517002351;0.01778822660862705;-0.02913009346450449;-0.3597202188155256;0.001273362031865833;-6.484085361201856E-4
2.0;0.3;2.5;7.5;0.5;0.3423574857687246;-9.128245630963226E-6;0.004157860969962506;-0.3469214012113626;-0.003727663949974839;-5.301296160297414E-4
1.4;0.4;2.5;7.5;0.5;0.5600447123463741;-0.004046079711240633;0.01680666997613901;-0.5765228580237277;7.945888570881163E-4;-4.335058035445749E-4
1.6;0.4;2.5;7.5;0.5;0.554870294195819;-9.71928202708144E-4;0.004742852743342691;-0.5491648104745557;-0.00472193482199029;-0.003723447652664916
1.8;0.4;2.5;7.5;0.5;0.5203237725321521;0.004964278588089048;-0.007840536421344555;-0.524232726454341;-0.002952417042538563;0.002500091928006618
2.0;0.4;2.5;7.5;0.5;0.4850194524321124;5.997520438904445E-4;-0.02240809753991991;-0.4971925320134185;-4.62502772000978E-4;-7.460715703343744E-6
1.4;0.5;2.5;7.5;0.5;0.7419941613076021;0.002848783708419204;-0.01807425319843663;-0.7569221420779411;-0.003173949670012959;-2.792017495352922E-4
1.6;0.5;2.5;7.5;0.5;0.7111703935629398;0.0173517173769323;0.02171436780619505;-0.7147750894631466;0.002193529027792918;-4.065463490524106E-5
1.8;0.5;2.5;7.5;0.5;0.6862803394273307;0.00943725776036675;0.0122220407468284;-0.6734809238029661;-0.004664137183386445;6.34987381105134E-5
2.0;0.5;2.5;7.5;0.5;0.6412001447037313;-0.001378119206125513;0.005317451101928048;-0.6422207748845897;-7.604334338532872E-4;0.003571501861406818
1.4;0.1;3.0;7.5;0.5;0.04205079344265555;-0.01543914268144736;0.05271728071728193;-0.02736230372066847;9.4511199176772E-4;-4.008832711293977E-4
1.6;0.1;3.0;7.5;0.5;0.01791314787696283;-0.01098391231993117;0.04748722705697386;-0.02642576255564652;1.958880175469787E-4;0.001265650423007264
1.8;0.1;3.0;7.5;0.5;0.0288656573521933;-0.0429281262661196;0.0218150590377979;-0.02553364327608534;7.632188390196259E-4;0.001631252741719771
2.0;0.1;3.0;7.5;0.5;0.005725458692526584;-0.00264193386691014;0.05883793361482235;-0.02435048632034643;9.585479273828756E-4;1.333232911610483E-4
1.4;0.2;3.0;7.5;0.5;0.1124833934462726;0.009566738073028873;-0.01834872869764141;-0.1052413148958488;9.891002714945899E-5;-3.849937071992938E-4
1.6;0.2;3.0;7.5;0.5;0.1080569965593168;-0.001176619850832175;-0.002493768469693333;-0.101230929009423;-7.559644987361564E-5;1.152287647653748E-4
1.8;0.2;3.0;7.5;0.5;0.101330909851152;0.0042931158912345;7.458074194037967E-4;-0.09702542261924181;2.363495181826748E-4;3.015351715962357E-4
2.0;0.2;3.0;7.5;0.5;0.1047892355014059;0.009466831358079688;0.01988007740297829;-0.0935344288834645;7.823419819256452E-5;0.001079667517184173
1.4;0.3;3.0;7.5;0.5;0.2066307417377368;-0.01224951784374461;-0.02231895291699905;-0.2064890867135432;-0.00116531173755631;2.821935266590607E-4
1.6;0.3;3.0;7.5;0.5;0.1908945626212967;0.002469857360286471;-0.003838378059050424;-0.1978573414558336;1.043756572162839E-4;-4.942786200215829E-5
1.8;0.3;3.0;7.5;0.5;0.1923925004848167;0.001285776323953979;0.005016261610587191;-0.1906682855981691;-2.265113667756903E-4;9.564066012290872E-4
2.0;0.3;3.0;7.5;0.5;0.180939258687779;-0.008154393578138752;0.01397582321682847;-0.1821276132721729;9.241804596401486E-4;6.201442958901369E-4
1.4;0.4;3.0;7.5;0.5;0.3101904363664525;0.005908281789362745;0.001821089558897523;-0.315143565893854;-3.699565497538294E-4;-0.002173636103229039
1.6;0.4;3.0;7.5;0.5;0.2980500992102457;0.002050593482648588;-0.01122526885851316;-0.2977355203042017;-0.002197858407676922;9.347820062866647E-4
1.8;0.4;3.0;7.5;0.5;0.2791919313638464;-0.006711619700548152;0.02239713834291512;-0.2860975129257937;0.001453131140680582;-7.75311214511484E-4
2.0;0.4;3.0;7.5;0.5;0.2663218503768325;-0.001811265599988776;0.001284984334288693;-0.272720799585446;-3.216124706158671E-4;-3.68266384699292E-4
1.4;0.5;3.0;7.5;0.5;0.3933140865370151;0.01740264315116982;0.009258391649893859;-0.4235815638187877;7.594098665635769E-4;2.101418549364503E-4
1.6;0.5;3.0;7.5;0.5;0.3795796998959324;-0.009897113959719017;0.01021582062251598;-0.4033538729750634;-0.004802861767195196;-0.001312463451640556
1.8;0.5;3.0;7.5;0.5;0.3775138141101396;7.116483392747425E-5;-0.01499140984779118;-0.3794667110598038;-0.002877977814367487;0.001717837958984289
2.0;0.5;3.0;7.5;0.5;0.3565008536904253;0.001881928671580189;-0.01466926960753265;-0.3629385574613463;-0.001636807802811839;-0.003399322054852438
