ALPHA_H;BETA;D_AGAP;R_ST_OUT;JF_RMS;IF_HAT;A_CU;P_CU_TOT;F_ROT_X;F_ROT_Y;F_ROT_Z;F_ST_X;F_ST_Y;F_ST_Z
2.0;0.3;1.5;7.5;6;2.939044877110533;0.3463697604694068;0.011537989557289548;0.01641865190157501;-0.00327981815406971;-0.001882217709625633;0.001861549274284479;0.01554973459457327;0.002268934174872306
1.4;0.1;1.75;7.5;6;2.185571955102285;0.25757212503732774;0.00628510378365293;-0.01422566049477231;-0.01676328951957055;-0.02571365404214141;0.00497551958440661;-0.001440842128973701;-0.002738724012635819
1.6;0.1;1.75;7.5;6;2.185571955102285;0.25757212503732774;0.006034743678116648;-0.002639687352980918;0.003283272306935315;0.0766407727801616;0.003615921002042899;0.003010405267626138;0.001799413528817833
1.8;0.1;1.75;7.5;6;2.185571955102285;0.25757212503732774;0.0058400191515884286;0.001327750244325445;-0.01462871735322232;0.1073518258574742;0.003150191374507506;0.003025333409033332;0.004777901457027996
2.0;0.1;1.75;7.5;6;2.185571955102285;0.25757212503732774;0.005684239530365852;-0.005446953202810104;0.001822414073932977;-0.02082664903110567;0.002239478152071836;0.00242245885333665;-0.002177053760595958
1.4;0.2;1.75;7.5;6;2.185571955102285;0.25757212503732774;0.008287984627943192;0.003694397666587581;0.008035581787372355;-0.002401471951897913;0.001941499396955766;0.005480881196677879;0.001385499949999161
1.6;0.2;1.75;7.5;6;2.185571955102285;0.25757212503732774;0.007787264416870626;0.003775869852570492;0.01543246178075918;-0.006646776110314084;0.004505829219034767;0.009187104162152489;0.003099808270998732
1.8;0.2;1.75;7.5;6;2.185571955102285;0.25757212503732774;0.0073978153638141865;-0.01825060360623711;-0.01188095005352542;-0.02437147645459488;0.008028053905150089;0.008728224611496612;0.001300339085113675
2.0;0.2;1.75;7.5;6;2.185571955102285;0.25757212503732774;0.007086256121369035;0.02087495933680279;-0.002080994609631803;0.007346374976059638;7.807063172234879E-4;0.005172269625522905;0.007176604481524832
1.4;0.3;1.75;7.5;6;2.185571955102285;0.25757212503732774;0.010290865472233453;-0.01685596001053983;-0.01257431059984896;8.984783039795161E-4;0.006679220685487805;0.006402716833652875;0.006665824532597322
1.6;0.3;1.75;7.5;6;2.185571955102285;0.25757212503732774;0.009539785155624604;0.003285505162964404;-0.02768038733070944;-0.02069966264979621;0.004104694081358116;0.009277974342119674;-0.001929516315358665
1.8;0.3;1.75;7.5;6;2.185571955102285;0.25757212503732774;0.008955611576039942;-0.003161271928224101;-0.007397952077220541;0.0232230683294954;0.008065482830896512;0.01426024720570912;0.003517425979441735
2.0;0.3;1.75;7.5;6;2.185571955102285;0.25757212503732774;0.008488272712372215;-0.01720808980782408;0.004007519821683028;-0.0084713890772271;0.006849459417849878;0.01546713999071921;0.004958506757210822
1.4;0.1;2.0;7.5;6;1.5431711065479972;0.18186445899520615;0.004372945225673048;-0.007269864855165849;-0.01665700267772846;-0.05111835679722186;0.001086468014416278;0.001715241639306005;-0.001322860460919975
1.6;0.1;2.0;7.5;6;1.5431711065479972;0.18186445899520615;0.004196172971529706;6.15844577517025E-4;-0.004199386272844064;-0.01864765202705165;0.001128585632424942;0.005019964493391501;9.368702313371105E-4
1.8;0.1;2.0;7.5;6;1.5431711065479972;0.18186445899520615;0.0040586834405293305;-0.002633183815044767;-0.005171304863861688;0.03427601432868266;0.003398599601263343;0.001870297928284921;-9.388920063550383E-4
2.0;0.1;2.0;7.5;6;1.5431711065479972;0.18186445899520615;0.003948691815729029;0.01112902868758864;-0.008514213146434236;0.05727072028856431;0.002212751856297323;0.00246797009067703;0.001720199663136759
1.4;0.2;2.0;7.5;6;1.5431711065479972;0.18186445899520615;0.005787123258819771;0.009606938372496402;-0.01027292559087349;0.03553973296445327;0.001197264214396726;0.008112446855944097;0.01111200664178442
1.6;0.2;2.0;7.5;6;1.5431711065479972;0.18186445899520615;0.00543357875053309;0.01394547535021413;-0.02107925773804761;0.01274163755515473;0.001164540771432129;0.0052820058897044;-0.00283856506385851
1.8;0.2;2.0;7.5;6;1.5431711065479972;0.18186445899520615;0.005158599688532337;0.01762305117354975;0.008156568102611379;-0.02729488596961316;-1.522230746636311E-4;0.001626927199479941;-0.00138335463380196
2.0;0.2;2.0;7.5;6;1.5431711065479972;0.18186445899520615;0.004938616438931737;-0.01175799994991401;0.01777398474692998;0.01045225839481696;0.005260110352013043;0.004760241425566433;0.002627638972805995
1.4;0.3;2.0;7.5;6;1.5431711065479972;0.18186445899520615;0.007201301291966495;0.003250784173741792;-0.03468471456861719;-0.01355095934645304;0.005297115878582745;0.009480591365752942;0.00191447294313238
1.6;0.3;2.0;7.5;6;1.5431711065479972;0.18186445899520615;0.006670984529536472;-0.01117983241718856;-0.0251879194445068;-0.02263450638397738;0.004073463908181346;0.007890068618027851;0.001816312001543593
1.8;0.3;2.0;7.5;6;1.5431711065479972;0.18186445899520615;0.006258515936535344;-0.01650385073718152;-2.91788213728628E-4;-0.04173468504833117;0.005144594151164497;0.006903392676864044;0.004331690788112368
2.0;0.3;2.0;7.5;6;1.5431711065479972;0.18186445899520615;0.0059285410621344415;0.01994686644251337;-0.01432962535767191;0.02776080408644325;0.00179430422213229;-0.001604005972689732;-0.001911676366646631
