ALPHA_H;BETA;D_AGAP;R_ST_OUT;DX;F_ROT_X;F_ROT_Y;F_ROT_Z;F_ST_X;F_ST_Y;F_ST_Z
1.4;0.5;1.5;7.5;0.5;1.781158715059033;-0.004235778237780586;0.01925915307317262;-1.794273131916373;-0.005737391074924229;-0.00327815587050148
1.6;0.5;1.5;7.5;0.5;1.473607808456342;0.001995430784250063;-0.0282989840765594;-1.49145628044852;-0.001841280031336655;0.001594447566965401
1.8;0.5;1.5;7.5;0.5;1.249704802017542;-0.002587285521634973;-0.001929569256373026;-1.251597142751808;9.285658982962769E-4;0.004658494960925301
2.0;0.5;1.5;7.5;0.5;1.05794571526885;0.002599755204327277;0.005651326398310569;-1.061145693166938;-0.001747607971514131;-0.009218475263977548
1.4;0.1;2.0;7.5;0.5;0.1226724107058518;-0.01987474013712556;-0.03519967735909553;-0.1286492755315707;8.64433491320018E-6;-0.00916633647562983
1.6;0.1;2.0;7.5;0.5;0.1194448089966581;-0.02742636704313974;-0.05536346822389084;-0.1279506559425807;0.002480801243162605;-0.005582365036120241
1.8;0.1;2.0;7.5;0.5;0.1157189851058122;-0.01356502119619672;-0.01339759875901057;-0.1209252138033898;0.001957820913865183;-0.006072860891604939
2.0;0.1;2.0;7.5;0.5;0.1158058035806456;-0.01190355652681352;-0.05900755305223513;-0.1161822289920199;4.003621044059199E-4;-0.004692045964601434
1.4;0.2;2.0;7.5;0.5;0.4351438493078618;0.005284303496922087;-0.002380921765691295;-0.4376040153470492;-2.130847469478333E-4;0.001934241665493113
1.6;0.2;2.0;7.5;0.5;0.4236427709911017;0.001315014394803147;-0.0145127471039541;-0.420718596334927;-7.132916529858169E-4;-4.083128196518427E-4
1.8;0.2;2.0;7.5;0.5;0.407818635298665;-0.00331686208422484;-0.0165943805595339;-0.3963885721658336;0.00121923060197795;-1.97292461558164E-4
2.0;0.2;2.0;7.5;0.5;0.3834069286163208;0.002828263054593855;-0.005396405330689047;-0.3751266013827415;0.001651532705294117;0.00343317691482273
1.4;0.3;2.0;7.5;0.5;0.7564203217345656;0.003299340566340438;0.01694394872489851;-0.7587747473130327;1.322840744602974E-4;-4.136146446678576E-4
1.6;0.3;2.0;7.5;0.5;0.7195785722287085;-0.01003447758727197;-0.01039904226058027;-0.7247476256497666;0.00110970080903344;-0.006039433012274819
1.8;0.3;2.0;7.5;0.5;0.675986425068569;0.01265023455326696;0.04134768765987883;-0.6796601874182274;-0.001101250967777608;0.005892199467613857
2.0;0.3;2.0;7.5;0.5;0.6458930884745202;-0.002858240464361435;-0.008213050313968073;-0.6315004226935559;-1.350794783468966E-4;0.003514634629156231
1.4;0.4;2.0;7.5;0.5;1.068791823469349;0.004143740763217125;0.008322202147487126;-1.076389163090841;7.728617429536102E-4;0.001704472304689215
1.6;0.4;2.0;7.5;0.5;1.014385864814591;-0.006406795532459325;0.003760268221974458;-1.007857840817325;5.87571907323595E-4;-0.002955517953398927
1.8;0.4;2.0;7.5;0.5;0.9445954578978434;-0.007862528004477537;0.01773914480632642;-0.9446426136140104;9.809890339047321E-4;0.003191218446474177
2.0;0.4;2.0;7.5;0.5;0.870975536551119;-0.00987359222646321;-0.00598423458650656;-0.8704293140458885;0.001710503447991383;-0.002637061936789796
1.4;0.5;2.0;7.5;0.5;1.379309388993339;-0.01362000439250986;-0.01294689853036716;-1.379611153711079;-2.114632901877474E-4;0.001097281543680538
1.6;0.5;2.0;7.5;0.5;1.272076720484916;0.01465093198383728;-0.01559053456930447;-1.283213945534257;-9.863326598757427E-4;0.001217249854016968
1.8;0.5;2.0;7.5;0.5;1.17497646582897;-0.009080444764407695;-0.001925340826741666;-1.189790274742859;3.353731295235116E-4;-8.88025152775516E-4
2.0;0.5;2.0;7.5;0.5;1.089421951467262;0.006807078436118731;-0.00550766248949934;-1.094365245857168;-0.00142705272517763;-0.005151634654486898
1.4;0.1;2.5;7.5;0.5;0.03339703576548997;-0.005503000472019741;-0.01768545571542262;-0.05851462898550403;9.32451944283079E-4;-3.652341607568611E-4
1.6;0.1;2.5;7.5;0.5;0.06465000171722611;-0.01089818034123758;-0.01182180788360671;-0.05778170000270049;0.001813914698647893;-0.004027256955438699
1.8;0.1;2.5;7.5;0.5;0.04949840128692275;-0.01095573246079781;-0.0317756307258048;-0.05688407640370354;0.002011995021370649;-5.544827140521227E-4
2.0;0.1;2.5;7.5;0.5;0.05916684572792055;-0.01121837174909407;-0.08874988355627897;-0.05619721710398148;0.001341054810935878;-0.004395776681887596
1.4;0.2;2.5;7.5;0.5;0.2277330781319257;0.004196492385445687;0.01358366292620959;-0.2187942589382532;-0.00100030995725245;-7.711558726196576E-4
1.6;0.2;2.5;7.5;0.5;0.216941851479904;-0.001751033948309668;-0.02039373137869732;-0.2100642714879193;-0.001400112697952012;9.415582060551877E-4
1.8;0.2;2.5;7.5;0.5;0.20497212258191;-0.009181961214278434;-0.03309318178026427;-0.2035022128908095;-1.991521084464959E-4;3.703535825215503E-4
2.0;0.2;2.5;7.5;0.5;0.2037658372489242;0.005702979206846599;-0.004870610480950595;-0.1960922392946618;-0.002432785526104817;0.00115780266187082
1.4;0.3;2.5;7.5;0.5;0.4067827729212067;-0.009607624015089185;0.00354166747764075;-0.4063288061613489;-4.270049409077113E-5;-0.003450242606257955
1.6;0.3;2.5;7.5;0.5;0.3908594303178746;-0.007843282096897919;0.007059519766945023;-0.39111395480824;0.001394709838648886;4.897702964134941E-4
1.8;0.3;2.5;7.5;0.5;0.3776316836394645;-0.003218128049760438;-0.02087357205756688;-0.37670809694271;0.001126635168198732;3.336181760832239E-5
2.0;0.3;2.5;7.5;0.5;0.3628286758451073;0.001536143330000947;0.01636313031567834;-0.3627550400701001;3.455842760082461E-4;-5.833004430111547E-4
1.4;0.4;2.5;7.5;0.5;0.5866325343720765;-0.002480703574768371;-0.02070179109578093;-0.5964150349065008;6.935321284844993E-4;-0.001728096198195896
1.6;0.4;2.5;7.5;0.5;0.576050897256647;0.004781538543322769;0.01186217269176309;-0.5703312032966813;-0.001289929899613598;7.024351187887509E-4
1.8;0.4;2.5;7.5;0.5;0.5434057216165492;0.005002887280792923;-0.02203498288972714;-0.5443668134206352;0.003142661924162686;-0.002248225294408494
2.0;0.4;2.5;7.5;0.5;0.5210951895275161;-0.00139834491534897;0.01321204443896481;-0.5231986033647659;0.001900774226908988;-0.001965342942601501
1.4;0.5;2.5;7.5;0.5;0.7584195198941514;-0.01339948884645281;-0.003337572749404994;-0.7782850594207568;-0.001167659928714873;-0.001329355363915954
1.6;0.5;2.5;7.5;0.5;0.7385072286002337;0.01217202080859128;0.00240266662219002;-0.7380110530817007;0.0015217128585875;0.003178081104116868
1.8;0.5;2.5;7.5;0.5;0.7007323318376801;0.005729348805541854;0.0120561943185367;-0.7030617830645226;0.002149855499240851;-0.005951492837278618
2.0;0.5;2.5;7.5;0.5;0.6717659804632201;0.01788289493304967;-0.03571511110126947;-0.6657253205072329;0.002356682175531819;3.646170977378714E-4
1.4;0.1;3.0;7.5;0.5;0.04514302281533952;-0.03410718973868323;-0.02055305039392025;-0.0285700378085594;0.001741822816007109;4.935672865946825E-4
1.6;0.1;3.0;7.5;0.5;0.02948970627316574;-0.01025420338443275;0.05564171684512282;-0.02713727608141559;0.001137247801231032;-8.659262258008419E-4
1.8;0.1;3.0;7.5;0.5;0.03187238680557278;-0.008408175276090946;0.0127933224937723;-0.02647543937415997;-3.513558338336457E-4;0.0017682050445369
2.0;0.1;3.0;7.5;0.5;0.03487126978746802;-0.008183250874468069;0.03130000680940755;-0.02491988487583862;8.317657817777576E-4;4.797680603692384E-4
1.4;0.2;3.0;7.5;0.5;0.1085573405027252;0.008853189357300718;-0.0122942053471354;-0.1068987862630799;6.602621469866579E-4;1.233631101499478E-4
1.6;0.2;3.0;7.5;0.5;0.1112796701368172;0.006986255515655845;0.02629533998526876;-0.1035491986092494;-3.238766239726055E-4;-3.638398779306217E-4
1.8;0.2;3.0;7.5;0.5;0.112579139782789;0.01040903265026523;-0.008882639011886634;-0.09990049301178996;-6.099082454274788E-4;-7.190029797443047E-4
2.0;0.2;3.0;7.5;0.5;0.09963585917944352;0.008093885423580598;-0.03192447081939345;-0.09510143100834403;5.582194945692622E-4;-5.780272137250824E-4
1.4;0.3;3.0;7.5;0.5;0.2027550677440985;-0.008522103695059326;0.0100464836483423;-0.2096811253053326;3.76738696941805E-4;-0.001273535795659574
1.6;0.3;3.0;7.5;0.5;0.2013987109290635;-0.00538186303263501;0.008650041994427399;-0.2012254815525358;1.438129494520687E-4;2.009103673707473E-4
1.8;0.3;3.0;7.5;0.5;0.1926688030997873;0.005244223347925243;0.01010818185609998;-0.1924621897949111;4.487296026461656E-5;4.674737432375254E-4
2.0;0.3;3.0;7.5;0.5;0.1830247587207043;6.854635315898068E-4;-1.633182754791573E-4;-0.186831210950818;4.95458480529609E-4;-9.720499925041852E-4
1.4;0.4;3.0;7.5;0.5;0.3060261362203887;-0.001417096926153359;0.01364506098255248;-0.317673126603399;-8.568677587187405E-4;0.002106780579313585
1.6;0.4;3.0;7.5;0.5;0.2779583541743296;-0.003258575177559948;0.012503397792246;-0.3045495562660444;8.268618306755248E-4;-0.002127112803670103
1.8;0.4;3.0;7.5;0.5;0.2945357517704514;0.001247066004148353;-0.01101990780687974;-0.291922047328382;-5.936061875332923E-4;-6.130185671594551E-4
2.0;0.4;3.0;7.5;0.5;0.2591032336783914;0.002368523715678968;-0.03403633006389746;-0.2809031517993837;-5.875927560686127E-4;-0.002696877311601715
1.4;0.5;3.0;7.5;0.5;0.4300949291053089;-0.0184564758181884;-0.0186985894046548;-0.4267850927026153;0.001638934575784469;-0.001396257115448427
1.6;0.5;3.0;7.5;0.5;0.4015484724120316;-0.008005311628243885;-0.03632600812159713;-0.4055555103475377;-0.002619339149406434;0.002024681004105924
1.8;0.5;3.0;7.5;0.5;0.3794070420138371;0.007582924794133821;0.01823102341740575;-0.3874089012160111;-0.002591249513180914;-0.006923775772313626
2.0;0.5;3.0;7.5;0.5;0.3571165338304905;-0.01489005071196216;-0.01360683061676144;-0.3664278789268898;0.001030647896779369;0.00126897024787557
